tic,time_idx,horizon,actual_scaled,p50_scaled,actual,p10,p50,p90
ADAUSDT,2661,6,-1.2350700457337067,-1.17109215259552,0.3514,0.34735133518312167,0.36095596513263484,0.37746782737595774
ADAUSDT,2662,7,-1.3408948313420306,-1.146888017654419,0.3335,0.34762812722302217,0.361977624041111,0.3790796623512033
ADAUSDT,2657,1,-1.3373060371137042,-1.3073736429214478,0.3496,0.3408618954476302,0.3542073102372883,0.366425628099864
ADAUSDT,2658,2,-1.176579639748432,-1.254933476448059,0.37,0.3455074454757365,0.3579696136313963,0.3700216414312877
ADAUSDT,2659,3,-1.1626844849773255,-1.1843862533569336,0.3688,0.3536404723152348,0.3654966698263407,0.3783685933610236
ADAUSDT,2660,4,-1.244948397547906,-1.1815760135650635,0.35319999999999996,0.35105316819459786,0.3627555715649985,0.3766241313374798
ADAUSDT,2661,5,-1.2350700457337067,-1.1900641918182373,0.3514,0.3452206729467126,0.3581222340356185,0.3728324088758551
ADAUSDT,2662,6,-1.3408948313420306,-1.1628472805023193,0.3335,0.34613098668842135,0.3596350161774121,0.37492809352107764
ADAUSDT,2663,7,-1.1682555235356482,-1.1623436212539673,0.3565,0.34282873243388307,0.35734943641134176,0.3743209573035934
ADAUSDT,2658,1,-1.176579639748432,-1.2653629779815674,0.37,0.34372104335493164,0.35636827618111866,0.367281033349787
ADAUSDT,2659,2,-1.1626844849773255,-1.2135326862335205,0.3688,0.3494206829430476,0.3610601515900558,0.37261137907278824
ADAUSDT,2660,3,-1.244948397547906,-1.200857162475586,0.35319999999999996,0.34834095200213633,0.3598482736744888,0.372513341323952
ADAUSDT,2661,4,-1.2350700457337067,-1.2071566581726074,0.3514,0.34298360490796886,0.3555692426115291,0.3690119313340955
ADAUSDT,2662,5,-1.3408948313420306,-1.1802332401275635,0.3335,0.3440756490845026,0.3570829881718449,0.3711116529126315
ADAUSDT,2663,6,-1.1682555235356482,-1.1581140756607056,0.3565,0.34418822105851454,0.3579571477467404,0.37383454843936986
ADAUSDT,2664,7,-0.8838223536600247,-1.0729087591171265,0.3949,0.3529783961376164,0.36841354931151005,0.3877252745215749
ADAUSDT,2659,1,-1.1626844849773255,-1.2266805171966553,0.3688,0.3473013344945466,0.3590588572264358,0.3695158797558171
ADAUSDT,2660,2,-1.244948397547906,-1.2169303894042969,0.35319999999999996,0.3462867613143413,0.35742468061162813,0.3688692878230491
ADAUSDT,2661,3,-1.2350700457337067,-1.207535982131958,0.3514,0.3432249409596497,0.3555125854390009,0.36799171050709156
ADAUSDT,2662,4,-1.3408948313420306,-1.1830816268920898,0.3335,0.3438875594199855,0.3566648828184192,0.3698687457705109
ADAUSDT,2663,5,-1.1682555235356482,-1.1668059825897217,0.3565,0.3432943475675211,0.35670827354725,0.37172150118449976
ADAUSDT,2664,6,-0.8838223536600247,-1.0623712539672852,0.3949,0.35505834260751123,0.3698895999554275,0.38828007719869645
ADAUSDT,2665,7,-0.9122950143371333,-0.9750159382820129,0.3893,0.36585782007028644,0.38074313467537385,0.39903176877065105
ADAUSDT,2660,1,-1.244948397547906,-1.1668195724487305,0.35319999999999996,0.35413762679790245,0.36498061377218427,0.37583219275343804
ADAUSDT,2661,2,-1.2350700457337067,-1.155665397644043,0.3514,0.3515285463677488,0.3632601599911246,0.3753346011443117
ADAUSDT,2662,3,-1.3408948313420306,-1.1225719451904297,0.3335,0.3530396815758218,0.3655469005867322,0.3786071721547857
ADAUSDT,2663,4,-1.1682555235356482,-1.1138004064559937,0.3565,0.35110011534128704,0.36432424286251675,0.37900715164116555
ADAUSDT,2664,5,-0.8838223536600247,-0.9982220530509949,0.3949,0.3642843145422305,0.3788753577769268,0.39676385757314425
ADAUSDT,2665,6,-0.9122950143371333,-0.9075028896331787,0.3893,0.375346592661561,0.38995377808762177,0.40784817019074704
ADAUSDT,2666,7,-0.8150390907757288,-0.8304523825645447,0.4007,0.3841441420513173,0.39865596143710336,0.4170670098207589
ADAUSDT,2661,1,-1.2350700457337067,-1.1663355827331543,0.3514,0.3498832448685958,0.3616664232850709,0.37256085685252727
ADAUSDT,2662,2,-1.3408948313420306,-1.0985844135284424,0.3335,0.3569252756268367,0.36906795170529894,0.38163531251330174
ADAUSDT,2663,3,-1.1682555235356482,-1.0841244459152222,0.3565,0.35548385853002973,0.3685881566120698,0.38324467927707195
ADAUSDT,2664,4,-0.8838223536600247,-0.9787798523902893,0.3949,0.36711458466882285,0.381598741765483,0.3994500626855345
ADAUSDT,2665,5,-0.9122950143371333,-0.8898419141769409,0.3893,0.3778628636035496,0.3923632226393851,0.41013500468604275
ADAUSDT,2666,6,-0.8150390907757288,-0.8033195734024048,0.4007,0.38774021018990984,0.40225418750114067,0.4209559866966436
ADAUSDT,2667,7,-0.6475881561861675,-0.7495614886283875,0.4211,0.3928988627349529,0.40811602600656977,0.42838534904868125
ADAUSDT,2662,1,-1.3408948313420306,-1.1419812440872192,0.3335,0.35088420096789974,0.3626978732439384,0.37330129028166037
ADAUSDT,2663,2,-1.1682555235356482,-1.1169151067733765,0.3565,0.35178670240102367,0.36387671519139786,0.37655376548453756
ADAUSDT,2664,3,-0.8838223536600247,-0.9874751567840576,0.3949,0.3667102007280598,0.3803807390725331,0.3971498733289612
ADAUSDT,2665,4,-0.9122950143371333,-0.8925557136535645,0.3893,0.3779784641183887,0.39199298548120937,0.4092321724715991
ADAUSDT,2666,5,-0.8150390907757288,-0.8096282482147217,0.4007,0.3873228373718372,0.40141756059665895,0.4196196933411027
ADAUSDT,2667,6,-0.6475881561861675,-0.7577818632125854,0.4211,0.39226404142263827,0.40706934912290554,0.4268642125432497
ADAUSDT,2668,7,-0.6478319928838046,-0.6504505276679993,0.4194,0.4023607381510106,0.41907774956670146,0.44154249875894414
ADAUSDT,2663,1,-1.1682555235356482,-1.172598123550415,0.3565,0.34378829287446094,0.3558760447320203,0.36689634512020586
ADAUSDT,2664,2,-0.8838223536600247,-1.039113163948059,0.3949,0.3603118605806407,0.37314749812591463,0.38819436456839806
ADAUSDT,2665,3,-0.9122950143371333,-0.9206511974334717,0.3893,0.3747730462692822,0.3881599859682213,0.4047353644873569
ADAUSDT,2666,4,-0.8150390907757288,-0.8359531164169312,0.4007,0.38427682680045877,0.39792647987842245,0.4155811161100261
ADAUSDT,2667,5,-0.6475881561861675,-0.7896202802658081,0.4211,0.38868134268427024,0.4030154541573246,0.4221779779630735
ADAUSDT,2668,6,-0.6478319928838046,-0.6826447248458862,0.4194,0.39897744674653673,0.4151157651573694,0.43685242418876924
ADAUSDT,2669,7,-0.7826272403314863,-0.6132926940917969,0.4022,0.404717157665824,0.42216344278334994,0.4451481074152747
ADAUSDT,2664,1,-0.8838223536600247,-1.1287915706634521,0.3949,0.34820356976253186,0.3605857135198369,0.3730493786216027
ADAUSDT,2665,2,-0.9122950143371333,-1.0094212293624878,0.3893,0.36396254409992984,0.37604930327568165,0.39023502984667785
ADAUSDT,2666,3,-0.8150390907757288,-0.904640257358551,0.4007,0.37635450546508875,0.38881751296963635,0.4049109652346052
ADAUSDT,2667,4,-0.6475881561861675,-0.8574700951576233,0.4211,0.3812088218335129,0.3943763304676722,0.4119273748638592
ADAUSDT,2668,5,-0.6478319928838046,-0.7723046541213989,0.4194,0.38924147167995027,0.4040817505500603,0.42406452056567145
ADAUSDT,2669,6,-0.7826272403314863,-0.7164009809494019,0.4022,0.39386234644306267,0.41000764568889636,0.4314288167970756
ADAUSDT,2670,7,-0.8327400367227199,-0.839558482170105,0.3956,0.3781963495231018,0.3948280569489509,0.416391427367326
ADAUSDT,2665,1,-0.9122950143371333,-0.9840338230133057,0.3893,0.36792252853411433,0.3795128462755013,0.39240234433865995
ADAUSDT,2666,2,-0.8150390907757288,-0.8987276554107666,0.4007,0.37779296433848103,0.3896016145459848,0.40455993479110325
ADAUSDT,2667,3,-0.6475881561861675,-0.8470020294189453,0.4211,0.38279108247787813,0.3957091994644712,0.41271914268637333
ADAUSDT,2668,4,-0.6478319928838046,-0.7652456760406494,0.4194,0.39046752301971877,0.4049504649008861,0.4243437884265567
ADAUSDT,2669,5,-0.7826272403314863,-0.6980555653572083,0.4022,0.39639725249511226,0.412170450991443,0.4331156060689521
ADAUSDT,2670,6,-0.8327400367227199,-0.8127821683883667,0.3956,0.3815082447261461,0.397859508841618,0.41908741888208534
ADAUSDT,2671,7,-0.8511384820100152,-0.825020968914032,0.3914,0.37679109265249205,0.3943401032387262,0.41730466314596254
ADAUSDT,2666,1,-0.8150390907757288,-0.8293389678001404,0.4007,0.38721652199736134,0.39880361728804836,0.41377827611153417
ADAUSDT,2667,2,-0.6475881561861675,-0.7821255922317505,0.4211,0.3909519063651945,0.4039697314393602,0.42107209703076
ADAUSDT,2668,3,-0.6478319928838046,-0.7142950296401978,0.4194,0.3962385208925846,0.41122071495770796,0.43136343756247814
ADAUSDT,2669,4,-0.7826272403314863,-0.6513723731040955,0.4022,0.40139084975342154,0.41767409604311473,0.43938507469970484
ADAUSDT,2670,5,-0.8327400367227199,-0.7647154927253723,0.3956,0.3865099055159854,0.4033013264159317,0.4253225943118436
ADAUSDT,2671,6,-0.8511384820100152,-0.7846230864524841,0.3914,0.38091155279503996,0.39888777761439803,0.4225987647267489
ADAUSDT,2672,7,-0.8569920257907901,-0.7374520301818848,0.3886,0.38336551579167055,0.40198324155259413,0.4262936626976961
ADAUSDT,2667,1,-0.6475881561861675,-0.8044503927230835,0.4211,0.39006432376070405,0.40112717817522886,0.41595202829637445
ADAUSDT,2668,2,-0.6478319928838046,-0.7344812750816345,0.4194,0.3957491272924968,0.408736491192785,0.4253947545443386
ADAUSDT,2669,3,-0.7826272403314863,-0.6812429428100586,0.4022,0.39996508543652465,0.414152549953004,0.432387868831765
ADAUSDT,2670,4,-0.8327400367227199,-0.8088940382003784,0.3956,0.38389617980157753,0.3982996993664748,0.4165611144984587
ADAUSDT,2671,5,-0.8511384820100152,-0.851607620716095,0.3914,0.37627956282248676,0.391347188071694,0.4104364914948603
ADAUSDT,2672,6,-0.8569920257907901,-0.8192397356033325,0.3886,0.37762859104447066,0.39282660228627897,0.41176511771816915
ADAUSDT,2673,7,-0.818826502333842,-0.792943000793457,0.391,0.3786619792136807,0.39384764795636523,0.4134532872891875
ADAUSDT,2668,1,-0.6478319928838046,-0.7206062078475952,0.4194,0.3985755187372557,0.4104440287268303,0.4264250205700998
ADAUSDT,2669,2,-0.7826272403314863,-0.6719567775726318,0.4022,0.40186765280813086,0.4152473284994424,0.4318778772544054
ADAUSDT,2670,3,-0.8327400367227199,-0.7893748879432678,0.3956,0.3866361417826719,0.4005095392074811,0.4177460767281136
ADAUSDT,2671,4,-0.8511384820100152,-0.841931939125061,0.3914,0.3779380961057219,0.3924363998461128,0.410591917763057
ADAUSDT,2672,5,-0.8569920257907901,-0.8131103515625,0.3886,0.3790329533977034,0.3935128247239596,0.4112846739267607
ADAUSDT,2673,6,-0.818826502333842,-0.799443781375885,0.391,0.3789619030961497,0.39313244586087415,0.41112204912338396
ADAUSDT,2674,7,-0.8500879648151112,-0.8439803123474121,0.3862,0.3722749098368876,0.3868547923392676,0.4054566516794088
ADAUSDT,2669,1,-0.7826272403314863,-0.7029819488525391,0.4022,0.39923933684043644,0.411589662385563,0.42737128625531273
ADAUSDT,2670,2,-0.8327400367227199,-0.7544462084770203,0.3956,0.3910035981008161,0.4044639525124422,0.4209634651200741
ADAUSDT,2671,3,-0.8511384820100152,-0.8273968696594238,0.3914,0.3794195505319384,0.39407264310763535,0.41218022607120375
ADAUSDT,2672,4,-0.8569920257907901,-0.79079270362854,0.3886,0.38149380228587193,0.3960114233868132,0.41369456695855755
ADAUSDT,2673,5,-0.818826502333842,-0.7715581655502319,0.391,0.38218587007205607,0.39620036218564225,0.4138674048111456
ADAUSDT,2674,6,-0.8500879648151112,-0.8202695846557617,0.3862,0.37507849425688555,0.38939678419834306,0.40750213718992145
ADAUSDT,2675,7,-0.49587103442681263,-0.867621898651123,0.4218,0.36753831677994836,0.3827693352487888,0.40153420287479463
ADAUSDT,2670,1,-0.8327400367227199,-0.7941800355911255,0.3956,0.3876242086368321,0.39996552952599995,0.4150492889403298
ADAUSDT,2671,2,-0.8511384820100152,-0.8158468008041382,0.3914,0.3815342509211721,0.39537285858849436,0.4122920116707615
ADAUSDT,2672,3,-0.8569920257907901,-0.7898907661437988,0.3886,0.38167365590569,0.3961124008643691,0.4134278161200815
ADAUSDT,2673,4,-0.818826502333842,-0.7676153779029846,0.391,0.382688429630065,0.3966341393223464,0.41396664061833455
ADAUSDT,2674,5,-0.8500879648151112,-0.8095431327819824,0.3862,0.3762570186826709,0.39054675115399723,0.4083953041786559
ADAUSDT,2675,6,-0.49587103442681263,-0.8560438752174377,0.4218,0.3687560568121654,0.38398492879438756,0.4024862541727098
ADAUSDT,2676,7,-0.5513643543801156,-0.574395477771759,0.4143,0.39479627315747085,0.41192647040747005,0.43380321230668645
ADAUSDT,2671,1,-0.8511384820100152,-0.8528996706008911,0.3914,0.37888534822048614,0.39120173930569074,0.4060438273785512
ADAUSDT,2672,2,-0.8569920257907901,-0.7963681221008301,0.3886,0.38246046878063455,0.3953872208193681,0.410752933950448
ADAUSDT,2673,3,-0.818826502333842,-0.7762150764465332,0.391,0.3827430083403825,0.39568801872329673,0.4115249794196059
ADAUSDT,2674,4,-0.8500879648151112,-0.8081601858139038,0.3862,0.3773886331983571,0.39069501484206726,0.40715861044192736
ADAUSDT,2675,5,-0.49587103442681263,-0.8164771199226379,0.4218,0.37376925453388143,0.3881391000682779,0.4056108753432018
ADAUSDT,2676,6,-0.5513643543801156,-0.5257365107536316,0.4143,0.4006115716280067,0.41694114104231067,0.43751779793530177
ADAUSDT,2677,7,-0.7382155980262364,-0.5304138660430908,0.3936,0.39650597992563835,0.4146993838491743,0.43822456431324225
ADAUSDT,2672,1,-0.8569920257907901,-0.7837854623794556,0.3886,0.38445460046154306,0.3967959273662229,0.4113745273324764
ADAUSDT,2673,2,-0.818826502333842,-0.758155107498169,0.391,0.38532246389690283,0.39767493821282507,0.41255863710913115
ADAUSDT,2674,3,-0.8500879648151112,-0.7835180163383484,0.3862,0.38046296722888556,0.3933368651897847,0.4090010816704821
ADAUSDT,2675,4,-0.49587103442681263,-0.7563064098358154,0.4218,0.38052959849319745,0.394456510568833,0.4113115182588079
ADAUSDT,2676,5,-0.5513643543801156,-0.481887549161911,0.4143,0.4055860935454042,0.4214601046277961,0.44113093372564716
ADAUSDT,2677,6,-0.7382155980262364,-0.4786011278629303,0.3936,0.4024492439952533,0.4199602488126513,0.44208185876621
ADAUSDT,2678,7,-0.7016513768201129,-0.6715385317802429,0.3955,0.3804135450236539,0.398525226653841,0.42168154747765907
ADAUSDT,2673,1,-0.818826502333842,-0.8011444807052612,0.391,0.38109876157539435,0.3929453385268014,0.4068721361680729
ADAUSDT,2674,2,-0.8500879648151112,-0.8519893884658813,0.3862,0.3738143102009571,0.38599615119772923,0.4005071098082239
ADAUSDT,2675,3,-0.49587103442681263,-0.8041988611221313,0.4218,0.3761161779448601,0.3894282123450473,0.4051601381852776
ADAUSDT,2676,4,-0.5513643543801156,-0.5475313067436218,0.4143,0.4000172158136916,0.4146950242391605,0.4326741924102707
ADAUSDT,2677,5,-0.7382155980262364,-0.47360631823539734,0.3936,0.4039896659213258,0.4204674024565556,0.44108965044772946
ADAUSDT,2678,6,-0.7016513768201129,-0.6667868494987488,0.3955,0.3817828948669377,0.39900259489551754,0.42065544228647334
ADAUSDT,2679,7,-0.6662818869724944,-0.5238921642303467,0.3973,0.3935153067023764,0.4114125593256154,0.4338795600615952
ADAUSDT,2674,1,-0.8500879648151112,-0.8564943671226501,0.3862,0.37385093200926367,0.38551317913463024,0.3992783973380414
ADAUSDT,2675,2,-0.49587103442681263,-0.8481461405754089,0.4218,0.37207568285003967,0.38481412345880417,0.39994505181985246
ADAUSDT,2676,3,-0.5513643543801156,-0.6325650215148926,0.4143,0.39178064746026664,0.40593166367961453,0.42318364004884723
ADAUSDT,2677,4,-0.7382155980262364,-0.5440325736999512,0.3936,0.39762906025897116,0.4133165929665406,0.43304242409110943
ADAUSDT,2678,5,-0.7016513768201129,-0.7120000123977661,0.3955,0.377900229973921,0.3944603450574347,0.4152553787241917
ADAUSDT,2679,6,-0.6662818869724944,-0.5665175318717957,0.3973,0.3899172733955424,0.4071878651691034,0.4289771461202465
ADAUSDT,2680,7,-0.8707816868050435,-0.5863118171691895,0.3758,0.38645128427916325,0.4034693529135797,0.4257070227072908
ADAUSDT,2675,1,-0.49587103442681263,-0.7049794793128967,0.4218,0.38694903281689474,0.3998453997705538,0.41594946881699124
ADAUSDT,2676,2,-0.5513643543801156,-0.5474464297294617,0.4143,0.39970880289977095,0.41470377145054954,0.4330954283800785
ADAUSDT,2677,3,-0.7382155980262364,-0.5271751880645752,0.3936,0.3985020648668208,0.41502822668017686,0.4359392440187423
ADAUSDT,2678,4,-0.7016513768201129,-0.6667385697364807,0.3955,0.3816341095094247,0.3990074452251181,0.42101704334028817
ADAUSDT,2679,5,-0.6662818869724944,-0.5382322072982788,0.3973,0.3918929818482339,0.40999128604387336,0.4328921045947222
ADAUSDT,2680,6,-0.8707816868050435,-0.544090211391449,0.3758,0.38986100744074625,0.4075760954390282,0.4308563810208637
ADAUSDT,2681,7,-0.9135118847447032,-0.6900408267974854,0.3703,0.3735699257333222,0.3915856709136002,0.41525550674332307
ADAUSDT,2676,1,-0.5513643543801156,-0.6944500803947449,0.4143,0.38627070897945165,0.3995539453161202,0.4157093383407209
ADAUSDT,2677,2,-0.7382155980262364,-0.5918210744857788,0.3936,0.39343428673531006,0.4084643334976997,0.4270549318227135
ADAUSDT,2678,3,-0.7016513768201129,-0.7218689918518066,0.3955,0.37708386560959284,0.3934688778064645,0.4139145380404491
ADAUSDT,2679,4,-0.6662818869724944,-0.589634120464325,0.3973,0.3880537315518823,0.40489672911212343,0.42602589181693556
ADAUSDT,2680,5,-0.8707816868050435,-0.5956224203109741,0.3758,0.386168660600879,0.40256374430027353,0.42392570333107354
ADAUSDT,2681,6,-0.9135118847447032,-0.7423093318939209,0.3703,0.36987353520124383,0.38660708349002726,0.40827641761206035
ADAUSDT,2682,7,-1.1066168052940135,-0.8647760152816772,0.3507,0.3561033845340132,0.3733374150090534,0.394855750229311
ADAUSDT,2677,1,-0.7382155980262364,-0.5385879874229431,0.3936,0.3981574262505393,0.41386941519117854,0.43402512770431007
ADAUSDT,2678,2,-0.7016513768201129,-0.7062005996704102,0.3955,0.37749933526228024,0.39504297143950495,0.4167452263237131
ADAUSDT,2679,3,-0.6662818869724944,-0.6259189248085022,0.3973,0.38297601703875295,0.40130046216206516,0.42400867398001485
ADAUSDT,2680,4,-0.8707816868050435,-0.6026413440704346,0.3758,0.3840410548946054,0.4018810390323215,0.42494543627733067
ADAUSDT,2681,5,-0.9135118847447032,-0.7255629301071167,0.3703,0.36994110709778555,0.38820218220524894,0.41185398107351046
ADAUSDT,2682,6,-1.1066168052940135,-0.8624405264854431,0.3507,0.35432598531081866,0.3735560275480161,0.39756911664009476
ADAUSDT,2683,7,-0.9230290269541127,-1.0478624105453491,0.3659,0.3342830361663009,0.35435699433237683,0.37799921170214335
ADAUSDT,2678,1,-0.7016513768201129,-0.6133211851119995,0.3955,0.38867915337365005,0.4043739157638698,0.42401685243702014
ADAUSDT,2679,2,-0.6662818869724944,-0.6330843567848206,0.3973,0.384114011591034,0.40059028040237044,0.42037033347491776
ADAUSDT,2680,3,-0.8707816868050435,-0.6442714929580688,0.3758,0.38128811625458764,0.3978318253743291,0.41875219831459287
ADAUSDT,2681,4,-0.9135118847447032,-0.7386102676391602,0.3703,0.3694974898190108,0.38695942023169916,0.4094090672571421
ADAUSDT,2682,5,-1.1066168052940135,-0.8866680264472961,0.3507,0.3522054721371576,0.37128822164463515,0.39483560906437587
