tic,time_idx,actual_scaled,p50_scaled,actual,p10,p50,p90
BTCUSDT,343,-1.2762304144149967,0.007074624300003052,91813.60088550067,88272.6641568801,106097.82138765682,134054.87126740938
BTCUSDT,344,-1.2281365990683741,0.012516260147094727,92348.92385430084,88255.60824115301,106158.39118516195,134212.0181642034
BTCUSDT,345,-0.6085011579176258,0.015474915504455566,99245.96626068832,88245.32745423427,106191.32340644953,134286.87895878023
BTCUSDT,346,-0.5542620744220701,-0.6833504438400269,99849.6910222315,87712.84160600719,98412.83331700793,121231.14205410673
BTCUSDT,347,-0.15527856500619044,-0.6833499670028687,104290.6993977049,87712.79914534876,98412.83862459024,121231.13674652444
BTCUSDT,348,-1.359646062402616,-0.6833503246307373,90885.11742035468,87712.79649155762,98412.83464390351,121231.1340927333
BTCUSDT,343,-1.2762304144149967,0.007165789604187012,88569.9691341893,84872.58052498619,103481.31722845556,132663.9912492781
BTCUSDT,344,-1.2281365990683741,0.012510240077972412,89128.75497099402,84856.0817787551,103543.41259786495,132826.66013358426
BTCUSDT,345,-0.6085011579176258,0.015474021434783936,96328.09039493215,84845.31438006468,103577.84777489628,132904.84358113728
BTCUSDT,346,-0.5542620744220701,-0.683350145816803,96958.27603190331,84289.47893261735,95458.44522255835,119276.87503911185
BTCUSDT,347,-0.15527856500619044,-0.6833499073982239,101593.93100278496,84289.43184082993,95458.44799266348,119276.86257363872
BTCUSDT,348,-1.359646062402616,-0.6833503246307373,87600.79082451621,84289.42907072479,95458.4431449795,119276.85426332329
BTCUSDT,349,-2.9605122209165913,-0.6831365823745728,69000.86629055216,84300.70339865636,95460.9265442401,119264.38602007512
BTCUSDT,344,-1.2281365990683741,0.012600719928741455,88699.43424230171,84397.12814834103,103210.81357693685,132688.67527166958
BTCUSDT,345,-0.6085011579176258,0.015468180179595947,95946.54835586002,84387.61661215348,103244.35073487514,132766.02795822552
BTCUSDT,346,-0.5542620744220701,-0.6833486557006836,96580.91624607804,83828.04772376613,95071.14917510826,119047.69351838576
BTCUSDT,347,-0.15527856500619044,-0.6833494901657104,101247.33593439506,83827.99753096302,95071.13941539655,119047.63774860454
BTCUSDT,348,-1.359646062402616,-0.6833502054214478,87161.32969807794,83827.99474247397,95071.13104992936,119047.61544069204
BTCUSDT,349,-2.9605122209165913,-0.6831365823745728,68437.96598967123,83839.34110446373,95073.62953612814,119035.06166293881
BTCUSDT,350,-1.9149716763482263,-0.6799347400665283,80666.3685851829,83935.47705333547,95111.07754997468,118804.43409815937
BTCUSDT,345,-0.6085011579176258,0.015558123588562012,95624.37999692348,84038.04837458277,102939.71705978827,132528.33236443484
BTCUSDT,346,-0.5542620744220701,-0.6833489537239075,96260.18045612541,83478.49025547219,94747.00044186915,118777.74390691522
BTCUSDT,347,-0.15527856500619044,-0.6833478212356567,100937.13814331415,83478.46649978949,94747.0137171036,118777.69919033602
BTCUSDT,348,-1.359646062402616,-0.683349609375,86819.32201252975,83478.45951282399,94746.9927562071,118777.6321154672
BTCUSDT,349,-2.9605122209165913,-0.6831364631652832,68053.67604088636,83489.83289526646,94749.49129507024,118765.03601406206
BTCUSDT,350,-1.9149716763482263,-0.6799347400665283,80309.69357490801,83586.18175213171,94787.02247895524,118533.8862343935
BTCUSDT,351,-1.7036720158194667,-0.6822168827056885,82786.5868506656,83529.97580685573,94760.27078544514,118665.26354410133
BTCUSDT,346,-0.5542620744220701,-0.6832665801048279,92129.23713829958,80076.40629998593,90703.34427571169,113362.590106927
BTCUSDT,347,-0.15527856500619044,-0.683348536491394,96539.22061411248,80077.12835896733,90702.43840792024,113361.43323140572
BTCUSDT,348,-1.359646062402616,-0.6833478212356567,83227.29007818596,80077.14153522611,90702.44631367551,113361.39106737761
BTCUSDT,349,-2.9605122209165913,-0.6831359267234802,65532.841211438594,80087.86042174732,90704.78839367446,113349.46787080349
BTCUSDT,350,-1.9149716763482263,-0.679934561252594,77089.24997527257,80178.7080908149,90740.17323664032,113131.49960986042
BTCUSDT,351,-1.7036720158194667,-0.6822168231010437,79424.75505101096,80125.70922510588,90714.94728919734,113255.3748891973
BTCUSDT,352,-1.376896773579173,-0.6807106733322144,83036.61715702686,80189.27940323773,90731.59483335866,113116.09788096718
BTCUSDT,347,-0.15527856500619044,-0.6832668781280518,94734.2829937704,80844.87033755641,89810.64406693261,108927.88587918808
BTCUSDT,348,-1.359646062402616,-0.6833487153053284,83503.21869740858,80845.47952724711,89809.88091232922,108926.90984169093
BTCUSDT,349,-2.9605122209165913,-0.6831341981887817,68574.69331374642,80854.53733308619,89811.88134453434,108916.87377503468
BTCUSDT,350,-1.9149716763482263,-0.679934024810791,78324.65178230789,80931.17962147217,89841.72385775844,108732.94073152446
BTCUSDT,351,-1.7036720158194667,-0.6822166442871094,80295.0803087569,80886.46643216693,89820.43779170461,108837.44121999969
BTCUSDT,352,-1.376896773579173,-0.6807106137275696,83342.35098319285,80940.0984698088,89834.48194856125,108719.932085976
BTCUSDT,353,-1.0813505369226242,-0.6784324049949646,86098.40243228381,80984.42591308728,89855.72688319435,108616.24644429509
BTCUSDT,348,-1.359646062402616,-0.6832671165466309,83556.30695973698,81161.69271750585,89237.97213416816,106458.5948648757
BTCUSDT,349,-2.9605122209165913,-0.6831350326538086,70108.83707989994,81170.3926416953,89239.0816548866,106448.70531016865
BTCUSDT,350,-1.9149716763482263,-0.6799323558807373,78891.5044543435,81239.44528583156,89265.98452819158,106283.04024823799
BTCUSDT,351,-1.7036720158194667,-0.682216227054596,80666.44722858386,81199.16307469334,89246.79973335002,106377.14022245603
BTCUSDT,352,-1.376896773579173,-0.68071049451828,83411.39889373859,81247.47429045298,89259.44806926587,106271.2781269754
BTCUSDT,353,-1.0813505369226242,-0.678432285785675,85894.0231246283,81287.40501984737,89278.58529891417,106177.87610938259
ETHUSDT,319,0.4591353495599286,-0.6109060049057007,3565.4308016352657,2033.6805104168066,2743.4073636424305,4072.4702075155064
ETHUSDT,320,0.4259569747935107,-0.5806268453598022,3539.9426262683187,2103.0047361450515,2766.668314002506,4023.926252527834
ETHUSDT,321,0.34644434490036174,-0.5800211429595947,3478.859710999816,2104.723665429535,2767.1336245882526,4024.1722324989646
ETHUSDT,322,0.15602180928996978,-0.5816478729248047,3332.5739747144753,2102.590068494538,2765.883943766939,4028.1625844282544
ETHUSDT,323,-0.5946713583304364,-0.8425525426864624,2755.879087222742,1874.886244377596,2565.452668161738,3823.3273881857867
ETHUSDT,324,-0.8319630532323288,-0.841549277305603,2573.587688823648,1878.4328982576944,2566.223393194141,3823.0180358617067
ETHUSDT,325,-2.7588883102452106,-0.8507162928581238,1093.2918872506484,1870.2269111790924,2559.181140472628,3821.2836298031652
ETHUSDT,320,0.4259569747935107,-0.580496072769165,4139.527863147949,2745.206314436261,3389.288145780014,4609.168384162189
ETHUSDT,321,0.34644434490036174,-0.5800256729125977,4080.2568091005887,2746.880298907076,3389.6387956750045,4609.401647206881
ETHUSDT,322,0.15602180928996978,-0.5816476345062256,3938.3102477157377,2744.81052258824,3388.429737775551,4613.2711478853835
ETHUSDT,323,-0.5946713583304364,-0.8425527215003967,3378.721470803121,2523.8612785177374,3193.943408581765,4414.508684987378
ETHUSDT,324,-0.8319630532323288,-0.841549813747406,3201.8372589185446,2527.3022860909077,3194.691005532236,4414.207797875255
ETHUSDT,325,-2.7588883102452106,-0.8507168889045715,1765.4504709691028,2519.33944107311,3187.857597961304,4412.524705037932
ETHUSDT,326,-1.772516767048257,-0.22326594591140747,2500.7208440679256,2273.753709550293,3655.577994132215,5723.726936675035
ETHUSDT,321,0.34644434490036174,-0.5798947811126709,4094.6804795300927,2786.9784433009795,3417.4591467680802,4613.6468652620515
ETHUSDT,322,0.15602180928996978,-0.5816524624824524,3955.467744439189,2784.9537589739625,3416.174153738651,4617.436699225751
ETHUSDT,323,-0.5946713583304364,-0.8425518274307251,3406.65639318026,2568.2619885955064,3225.437726133038,4422.500524487872
ETHUSDT,324,-0.8319630532323288,-0.8415502905845642,3233.1788908680496,2571.6354166658475,3226.1699224731474,4422.20216417479
ETHUSDT,325,-2.7588883102452106,-0.8507176637649536,1824.456259984932,2563.8258452753525,3219.4679053513287,4420.550789735633
ETHUSDT,326,-1.772516767048257,-0.22326648235321045,2545.565659689772,2322.9698090845686,3678.180393452346,5706.497421777983
ETHUSDT,327,-0.7679526401872014,-0.22326532006263733,3279.9751623584307,2322.9698090845686,3678.1812431713624,5706.498816188677
ETHUSDT,322,0.15602180928996978,-0.5815183520317078,4015.3436238223103,2949.0538518821845,3524.1613682950956,4618.379172731893
ETHUSDT,323,-0.5946713583304364,-0.8425536751747131,3515.401813711389,2751.6667011596637,3350.3187417947397,4440.795519514482
ETHUSDT,324,-0.8319630532323288,-0.8415496945381165,3357.3718161165157,2754.7373567210207,3350.9873663652384,4440.522853747755
ETHUSDT,325,-2.7588883102452106,-0.8507185578346252,2074.0905202534386,2747.622324349534,3344.8811457269894,4439.015669805861
ETHUSDT,326,-1.772516767048257,-0.22326698899269104,2730.987899925798,2528.213354137948,3762.7473081141147,5610.450839514136
ETHUSDT,327,-0.7679526401872014,-0.22326549887657166,3400.0010595198746,2528.2135129184207,3762.748300492069,5610.451792196972
ETHUSDT,328,-0.9824618784968041,-0.0017843842506408691,3257.1435759144747,2850.5767736954376,3910.24886946949,5569.358929523317
ETHUSDT,323,-0.5946713583304364,-0.842476487159729,3949.2010298733335,3503.621173980587,3852.9271942604937,4489.061628887492
ETHUSDT,324,-0.8319630532323288,-0.8415654301643372,3857.0117288075985,3505.4541717138263,3853.281145576282,4488.90108296192
ETHUSDT,325,-2.7588883102452106,-0.8507304787635803,3108.389267649084,3501.3022544671385,3849.720467125454,4488.022074915076
ETHUSDT,326,-1.772516767048257,-0.22327667474746704,3491.6007542375796,3373.3092904583773,4093.490177090221,5171.377158054943
ETHUSDT,327,-0.7679526401872014,-0.22326698899269104,3881.880172863338,3373.309105204172,4093.493940066264,5171.381141020354
ETHUSDT,328,-0.9824618784968041,-0.0017846226692199707,3798.541998048237,3561.3648171107866,4179.541218535862,5147.4093394960455
ETHUSDT,329,-0.5337416455137709,-0.002762019634246826,3972.8726027070425,3560.5104247164563,4179.161493728776,5147.129883527518
ETHUSDT,324,-0.8319630532323288,-0.8414727449417114,3899.7172912838323,3572.1348507594244,3896.2750588015183,4488.451967363052
ETHUSDT,325,-2.7588883102452106,-0.850731372833252,3202.226256518103,3568.3054338761694,3892.923704136838,4487.632154736399
ETHUSDT,326,-1.772516767048257,-0.22327560186386108,3559.264136334172,3449.0531823879455,4120.044488075082,5124.3122156808995
ETHUSDT,327,-0.7679526401872014,-0.22326669096946716,3922.887203592646,3449.0522330812564,4120.04771356031,5124.314632097927
ETHUSDT,328,-0.9824618784968041,-0.0017847418785095215,3845.241083147211,3624.2632659723504,4200.2177530006875,5101.9798621202335
ETHUSDT,329,-0.5337416455137709,-0.0027621984481811523,4007.6647882102884,3623.4672291632287,4199.863942082627,5101.719320584378
ETHUSDT,330,0.1894124331309697,-0.6831341981887817,4269.42558291329,3605.899014372157,3953.5890186533948,4695.170705017172
ETHUSDT,325,-2.7588883102452106,-0.8506388068199158,3321.144360124964,3653.1697790980256,3947.6881096694474,4487.10483542793
ETHUSDT,326,-1.772516767048257,-0.2232782244682312,3645.0039623464154,3545.036795852146,4153.672102264482,5064.6189450299335
ETHUSDT,327,-0.7679526401872014,-0.22326603531837463,3974.8368136437066,3545.0344474222857,4153.67610438037,5064.621058616807
ETHUSDT,328,-0.9824618784968041,-0.0017848610877990723,3904.40607476958,3703.9630291812455,4226.395968898533,5044.360684523341
ETHUSDT,329,-0.5337416455137709,-0.0027621984481811523,4051.736314743448,3703.2408869991073,4226.07507552833,5044.124275917373
ETHUSDT,330,0.1894124331309697,-0.6831341981887817,4289.172597115943,3687.3051464939567,4002.6856167403776,4675.354718641305
ETHUSDT,331,-1.9953138487310536,-0.6832767724990845,3571.8520402866734,3687.072651937756,4002.6388047051564,4675.667059812767
ETHUSDT,326,-1.772516767048257,-0.22321391105651855,3719.4973993979056,3628.3566667575205,4183.182377083585,5013.515111391989
ETHUSDT,327,-0.7679526401872014,-0.2232677936553955,4020.1495881846067,3628.374220184098,4183.16625076486,5013.520819823396
ETHUSDT,328,-0.9824618784968041,-0.001785576343536377,3955.9499315491767,3773.2406517748454,4249.452823848265,4995.051832203857
ETHUSDT,329,-0.5337416455137709,-0.002762317657470703,4090.2457087841995,3772.582184212022,4249.1604986436705,4994.836124852056
ETHUSDT,330,0.1894124331309697,-0.6831340789794922,4306.6757511886935,3758.0562242316305,4045.5346137842353,4658.692001800409
ETHUSDT,331,-1.9953138487310536,-0.6832767724990845,3652.8173055421485,3757.8442273602445,4045.49190758177,4658.976638461452
ETHUSDT,332,-2.0603489962088344,-0.6820064187049866,3633.353182830184,3759.3594591218994,4045.8721069523394,4655.846063322338
ETHUSDT,327,-0.7679526401872014,-0.22321394085884094,3554.535144954528,2866.5079343643347,3840.8369210680326,5298.983673837395
ETHUSDT,328,-0.9824618784968041,-0.0017921924591064453,3441.7941629084285,3120.940877059821,3957.210954921627,5266.559316855261
ETHUSDT,329,-0.5337416455137709,-0.002763032913208008,3677.6309041561226,3119.7827882311085,3956.7007041414367,5266.182267592591
ETHUSDT,330,0.1894124331309697,-0.6831337809562683,4057.7035837270546,3094.2731312864153,3599.113931216048,4675.879693555275
ETHUSDT,331,-1.9953138487310536,-0.6832766532897949,2909.4631235024476,3093.9009063496387,3599.0388408967874,4676.379105265601
ETHUSDT,332,-2.0603489962088344,-0.6820063591003418,2875.2821882106286,3096.561678713725,3599.706477477547,4670.881378661949
ETHUSDT,333,-1.354474703839329,-0.6803006529808044,3246.2730208197763,3097.8008412788777,3600.6029562703216,4665.512342517841
ETHUSDT,328,-0.9824618784968041,-0.001700758934020996,3192.358884171753,2834.6155646452544,3766.987524126667,5226.634840372242
ETHUSDT,329,-0.5337416455137709,-0.0027690231800079346,3455.2643889436376,2833.390067647041,3766.361627342486,5226.144809200496
ETHUSDT,330,0.1894124331309697,-0.6831322908401489,3878.9608797616293,2804.9506587941746,3367.7363032216504,4568.092593010928
ETHUSDT,331,-1.9953138487310536,-0.6832761764526367,2598.9281919040786,2804.5355012564237,3367.652000538598,4568.647160785111
ETHUSDT,332,-2.0603489962088344,-0.6820062398910522,2560.824052579016,2807.5015308658,3368.3960572764277,4562.517859829041
ETHUSDT,333,-1.354474703839329,-0.6803006529808044,2974.3963042851674,2808.882921475093,3369.395361864478,4556.5324391771055
LTCUSDT,319,-1.927416689768253,-0.680212676525116,62.227581491256146,65.0918641098997,74.52974466327296,94.51581294512778
LTCUSDT,320,-1.651803488395294,-0.6799276471138,64.94617326906426,65.10728663519211,74.53255613460372,94.51491929468386
LTCUSDT,321,-1.4677487739014912,-0.6820002198219299,66.76165101467693,65.0692382916871,74.5121127048436,94.61555844493749
LTCUSDT,322,-1.2693546287789736,-0.6807029247283936,68.71856994674759,65.11675580232995,74.5249089561012,94.50106300937998
LTCUSDT,323,-1.1945498740402791,-0.6784268021583557,69.4564286202818,65.16361718541002,74.54736015972048,94.39139798964294
LTCUSDT,324,-1.0577651711444058,-0.6787921190261841,70.80564472012836,65.14890487704935,74.54375674947661,94.3912404249594
LTCUSDT,325,-0.9692436559801508,-0.6778856515884399,71.67880268965176,65.18316931643794,74.55269795733903,94.39371560151784
LTCUSDT,320,-1.651803488395294,-0.6798456907272339,56.85595840060734,57.026934308406325,67.06863810960182,88.35485345896322
LTCUSDT,321,-1.4677487739014912,-0.6820012331008911,58.7898817176129,56.98704492768982,67.04598911813929,88.46107149214666
LTCUSDT,322,-1.2693546287789736,-0.6807012557983398,60.87447414038803,57.03767635855469,67.05964840648676,88.33913118593824
LTCUSDT,323,-1.1945498740402791,-0.6784262657165527,61.66047225953382,57.08759131872402,67.08355247423762,88.22226880315584
LTCUSDT,324,-1.0577651711444058,-0.6787919402122498,63.09771404422558,57.071919148544886,67.07971021224716,88.22208592776852
LTCUSDT,325,-0.9692436559801508,-0.6778856515884399,64.02783866887125,57.10841656659794,67.08923288438487,88.22472259003092
ONTUSDT,319,-1.414320682280168,-0.23235630989074707,0.08767050037104092,0.07114218131519262,0.11688749256344685,0.1858063359077853
ONTUSDT,320,-1.5403091767307981,-0.2232671082019806,0.08455618919154602,0.07129010156532044,0.11711216865435055,0.18569383542351542
ONTUSDT,321,-1.2033558484807876,-0.231478750705719,0.09288534275205809,0.0712291630663236,0.1169091849599829,0.18568018024922378
ONTUSDT,322,-1.232190824694359,-0.0017840862274169922,0.09217257061223715,0.0832550045546232,0.12258701026120847,0.18416843988982545
ONTUSDT,323,-1.3358538875544994,-0.0027614831924438477,0.08961012205712304,0.08320064317021829,0.12256284997333249,0.18415063571134677
ONTUSDT,324,-1.4584898307043141,0.016485393047332764,0.08657868263541435,0.08314942889978477,0.12303861374926506,0.18545836764895837
ONTUSDT,325,-1.510486231960115,-0.0027614831924438477,0.0852933829385607,0.08320064906369015,0.12256284997333249,0.18415062981787492
ONTUSDT,320,-1.5403091767307981,-0.22321316599845886,0.08111368694119805,0.06753940226558783,0.11442371447182242,0.1845891208578483
ONTUSDT,321,-1.2033558484807876,-0.23148205876350403,0.08963540787048897,0.06747871306290351,0.11421458997109732,0.18457571074490542
ONTUSDT,322,-1.232190824694359,-0.0017847716808319092,0.08890615666655821,0.07978245249475548,0.12002375110596346,0.18302897722337771
ONTUSDT,323,-1.3358538875544994,-0.002761632204055786,0.08628446511966775,0.07972680715874234,0.11999904580683794,0.18301074935852776
ONTUSDT,324,-1.4584898307043141,0.016485482454299927,0.08318293978721075,0.07967439978615111,0.12048581511896914,0.1843486975514765
ONTUSDT,325,-1.510486231960115,-0.002761632204055786,0.08186792437207704,0.07972681318846939,0.11999904580683794,0.1830107071504385
ONTUSDT,326,-0.7977505036284761,0.01250678300857544,0.09989337319230829,0.07970793411309883,0.12038519178779719,0.1841262368019648
ONTUSDT,321,-1.2033558484807876,-0.23142695426940918,0.08879714789749628,0.06644286891238271,0.11359528980273204,0.18457733687689973
ONTUSDT,322,-1.232190824694359,-0.0017913877964019775,0.08806144198707735,0.07885710122786374,0.1194542938901734,0.18301729014823098
ONTUSDT,323,-1.3358538875544994,-0.002762526273727417,0.0854165454741252,0.07880086907903583,0.11942951591524768,0.18299900435859695
ONTUSDT,324,-1.4584898307043141,0.016485512256622314,0.08228756809828627,0.07874798263356741,0.1199206172640355,0.1843487766726687
ONTUSDT,325,-1.510486231960115,-0.0027616024017333984,0.08096091329402803,0.07880085082974476,0.11942953948724862,0.18299893136143275
ONTUSDT,326,-0.7977505036284761,0.012506842613220215,0.09914590793444421,0.0787818046529836,0.11981910406178505,0.1841243347251184
ONTUSDT,327,-1.963701736075749,-0.6833469867706299,0.06939741060195952,0.07753778698055762,0.10206484023740947,0.15436977812954655
ONTUSDT,322,-1.232190824694359,-0.0017003118991851807,0.07307828709538684,0.06404630218999985,0.10387633164762675,0.16623102655099453
ONTUSDT,323,-1.3358538875544994,-0.002768397331237793,0.07048369608051105,0.06399395021165091,0.10384959845270984,0.16621009888792948
ONTUSDT,324,-1.4584898307043141,0.016484498977661133,0.06741423134140123,0.06394199208153757,0.1043314807200783,0.16753429423222715
ONTUSDT,325,-1.510486231960115,-0.002761662006378174,0.06611280929403038,0.06399384279849574,0.10384976703168948,0.16621009292053196
ONTUSDT,326,-0.7977505036284761,0.012506723403930664,0.08395192831760379,0.0639751439584004,0.10423192066003341,0.16731407936194204
ONTUSDT,327,-1.963701736075749,-0.6833469271659851,0.05476924252746351,0.06275479028186051,0.08681534449854096,0.13812545253860395
ONTUSDT,328,-1.5297116298988789,-0.682144284248352,0.06563161528554708,0.06287100534835383,0.08684544554342716,0.1378832030530158
ONTUSDT,323,-1.3358538875544994,-0.002678006887435913,0.0665395786234324,0.0601326440397812,0.09946829912814757,0.1610081858533347
ONTUSDT,324,-1.4584898307043141,0.01647859811782837,0.06351053740361087,0.060084137916157535,0.09994145687213701,0.16231200360336748
ONTUSDT,325,-1.510486231960115,-0.0027624964714050293,0.06222625452013523,0.06013521744952061,0.09946621228129081,0.16100534155835955
ONTUSDT,326,-0.7977505036284761,0.012506604194641113,0.07983044008356893,0.06011675014301535,0.09984335077853021,0.1620947595331234
ONTUSDT,327,-1.963701736075749,-0.6833469271659851,0.05103207760781359,0.05891245621746984,0.08265614631535903,0.13329053132059587
ONTUSDT,328,-1.5297116298988789,-0.6821442246437073,0.0617513976280343,0.05902714372634839,0.08268585241474226,0.13305146332244733
ONTUSDT,329,-1.71025918205367,-0.6821446418762207,0.057291971104550476,0.05902714372634839,0.08268584210932567,0.13305144860042364
ONTUSDT,324,-1.4584898307043141,0.01656806468963623,0.0611904076156926,0.05800969405209695,0.09498401920188607,0.15283646630244457
ONTUSDT,325,-1.510486231960115,-0.0027684271335601807,0.05999916882201183,0.05805971392274691,0.0945410197127452,0.15162183144837166
ONTUSDT,326,-0.7977505036284761,0.012505710124969482,0.07632796136775077,0.0580425244569609,0.09489095056186019,0.15263240489402394
ONTUSDT,327,-1.963701736075749,-0.6833465695381165,0.04961599080659289,0.0569254549787602,0.07894895822804658,0.12591498809647622
ONTUSDT,328,-1.5297116298988789,-0.6821441054344177,0.05955871449641461,0.05703183084345121,0.07897650670935949,0.12569321831561256
ONTUSDT,329,-1.71025918205367,-0.6821445226669312,0.055422365767724545,0.05703182811236354,0.07897649715055266,0.1256931991979989
ONTUSDT,330,-1.9909679334720871,-0.6820058226585388,0.04899132157352645,0.05704743081621411,0.07897967477105504,0.1256725057467341
ONTUSDT,325,-1.510486231960115,-0.0026780664920806885,0.059519996498051175,0.05759639085579802,0.09373811299358105,0.15028116174021158
ONTUSDT,326,-0.7977505036284761,0.012499749660491943,0.07569478235020763,0.05758190111296103,0.09408255752780682,0.15127950935020712
ONTUSDT,327,-1.963701736075749,-0.6833450794219971,0.04923474849861803,0.056475286231058,0.0782910928244931,0.12481423753805848
ONTUSDT,328,-1.5297116298988789,-0.6821436882019043,0.05908369636292268,0.05658065339013478,0.0783183571314967,0.12459447283125855
ONTUSDT,329,-1.71025918205367,-0.6821444034576416,0.05498636003453259,0.05658064797947652,0.0783183408995219,0.12459443495665068
ONTUSDT,330,-1.9909679334720871,-0.6820058822631836,0.04861597089794865,0.05659609540882663,0.07832148449197458,0.1245739339724799
ONTUSDT,331,-1.5318166617971445,-0.6799330711364746,0.0590359248835188,0.05668367232352402,0.07836852475494129,0.12434227663881077
ONTUSDT,326,-0.7977505036284761,0.012590110301971436,0.06800062746615801,0.05142428653503245,0.08482811214348246,0.1371662829170304
ONTUSDT,327,-1.963701736075749,-0.6833454966545105,0.043788553973568574,0.050413919030201974,0.07037635499205103,0.11294713901082677
ONTUSDT,328,-1.5297116298988789,-0.6821420788764954,0.05280076653734427,0.05051037908928158,0.07040134509358591,0.11274606956980943
ONTUSDT,329,-1.71025918205367,-0.6821438670158386,0.049051526877891695,0.05051037413829564,0.07040130796119136,0.11274594579516091
ONTUSDT,330,-1.9909679334720871,-0.682005763053894,0.043222345750744434,0.0505245092031559,0.07040417581979742,0.11272716670548842
ONTUSDT,331,-1.5318166617971445,-0.6799330711364746,0.05275705357096396,0.05060464091060359,0.07044721721607153,0.11251518529145811
ONTUSDT,332,-1.232016279807637,-0.6784303784370422,0.0589826903556179,0.050723207121907726,0.0704784220427083,0.11225539220619998
ONTUSDT,327,-1.963701736075749,-0.6832630634307861,0.0501583685401321,0.053781016840915644,0.06470022632824828,0.08798252581803716
ONTUSDT,328,-1.5297116298988789,-0.6821429133415222,0.055087165631551555,0.05383453732058262,0.06471294779913744,0.08787141788711261
ONTUSDT,329,-1.71025918205367,-0.6821421980857849,0.05303669895671734,0.05383455085910323,0.06471295592224982,0.08787137185614255
ONTUSDT,330,-1.9909679334720871,-0.6820052266120911,0.049848708129656354,0.05384227593896207,0.06471451149826765,0.08786105279573524
ONTUSDT,331,-1.5318166617971445,-0.6799328923225403,0.05506325892273528,0.05388610283787382,0.06473804686249235,0.08774510348984133
ONTUSDT,332,-1.232016279807637,-0.6784303784370422,0.05846807214249591,0.053950944228473074,0.06475511081386649,0.08760302213147013
